01:32:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:32:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:32:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:33:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:33:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:33:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:34:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:34:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:34:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:35:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:35:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:35:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:36:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:36:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:36:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:37:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:37:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:37:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:38:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:38:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:38:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:39:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:39:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:39:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:40:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:40:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:40:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:41:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:41:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:41:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:42:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:42:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:42:52;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:43:12;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:43:32;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:49:41;WARNING;TICK;recorder NOT EXECUTED - Waiting for INV: 1,2,3. Next retry in: 900000ms
01:50:11;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:50:33;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:50:55;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:51:17;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:51:40;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:52:02;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:52:25;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:52:48;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:53:11;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:53:34;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:53:55;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:54:18;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:54:41;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
01:55:04;WARNING;LOGIC;Inverter & Relay automation HOLD - inverter data read cycle failed. Retry in next period.
